title,source,date,category,narasi,penjelasan,url,status
"Cek fakta, video Ronaldo berikan dukungan untuk anak-anak Palestina",ANTARA,2 Juni 2024,Dunia,"Jakarta (ANTARA/JACX) – Beredar sebuah video pemain bola asal Portugal, Christiano Ronaldo, dengan terjemahan bahasa Indonesia di dalam videonya yang menyebutkan ikut menyuarakan dan memberikan dukungan terhadap anak-anak di Palestina.

Berikut transkrip dari terjemahan video tersebut:

“Halo. Ini untuk anak-anak di Gaza. Kami tahu kalian telah amat menderita. Saya adalah pemain yang sangat terkenal, tetapi kalianlah pahlawan yang sesungguhnya. Janganlah putus harapan. Sedunia membelamu. Kami semua memperhatikanmu. Saya beserta mu.”

Berikut narasi dalam video tersebut:

“Christiano Ronaldo Berdiri Bersama Palestina”

Namun, benarkah video Ronaldo memberikan dukungan untuk anak-anak di Palestina tersebut?","Berdasarkan penelusuran, video tersebut serupa dengan unggahan Ronaldo diFacebookpada 2016 yang diberi keterangan “A message of hope to the children affected by the conflict in Syria. @SavetheChildren”.

Berikut transkrip terjemahan bahasa Indonesia yang benar dari video tersebut:

“Ini untuk anak-anak Suriah. Kami tahu bahwa anda telah banyak menderita. Saya adalah pemain yang sangat terkenal – tetapi anda adalah pahlawan sejati. Jangan kehilangan harapanmu. Dunia bersamamu. Kami peduli padamu. Saya bersama anda,”



Dilansir dari lamanSave The Children, Ronaldo telah menjadi Duta Global Save the Children sejak 2013. Ronaldo mengatakan kepada anak-anak di Suriah bahwa perang memasuki tahun keenam dan mereka adalah ""pahlawan sejati"". Ronaldo telah memberikan sumbangan dengan memberikan bantuan pada anak-anak dan keluarga di Suriah.

Bintang sepak bola itu mendorong penggemarnya dan lebih dari 250 juta pengikut media sosial untuk bergabung dengannya dengan membagikan pesan harapan pada anak-anak Suriah di media sosial dengan menggunakan tagar #Syria.

Sehingga, video yang diklaim sebagai Ronaldo memberikan dukungan untuk anak-anak di Palestina merupakan keliru, suara tersebut merupakan hasil AI.



Cek fakta:Hoaks! Ronaldo dan Messi bela Indonesia atas kecurangan wasitCek fakta:Hoaks! Indonesia vs Portugal resmi digelar Juli 2023Baca juga:Ronaldo: Saya tidak memburu rekor, rekorlah yang mengikuti saya



Pewarta: Tim JACXEditor: IndrianiCopyright © ANTARA 2024

Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",https://www.antaranews.com/berita/4132752/cek-fakta-video-ronaldo-berikan-dukungan-untuk-anak-anak-palestina,hoax
Hoaks! Video banjir bandang di Jakarta,ANTARA,2 Juni 2025,Metro,"Jakarta (ANTARA/JACX) – Sebuah video yang diunggah diYouTubepada 27 Mei 2025 yang ditonton hampir 1 juta kali dan memperlihatkan situasi banjir besar yang dinarasikan terjadi di Jakarta.

Dalam video tersebut, tampak mobil, rumah, hingga masjid terendam air, dan warga digambarkan berlindung di atas atap rumah. Video tersebut ditayangkan hampir 1 juta kali.

Berikut narasi dalam unggahan tersebut:

“Banjir Bandang Mengerikan! Jakarta Tenggelam dalam Hitungan Menit!”

Namun, benarkah video banjir bandang di Jakarta tersebut?","Berdasarkan penelusuran, video itu terindikasi sebagai hasil manipulasi digital. Di dalamnya terdapat keterangan bahwa suara atau visual telah diedit secara signifikan atau dihasilkan menggunakan teknologi digital.

Merujuk pada kebijakanYouTube, kreator yang menggunakan alat AI generatif bawaan YouTube tidak perlu menambahkan pengungkapan secara manual karena sistem akan otomatis menampilkan label bahwa konten mengandung unsur AI.

Sementara itu, ANTARA juga melakukan verifikasi menggunakan alat deteksi AI dari Hive Moderation terhadap salah satu cuplikan dalam video tersebut. Hasilnya menunjukkan bahwa gambar tersebut teridentifikasi sebagai buatan AI (deepfake) dengan presentase 99 persen.",https://www.antaranews.com/berita/4873057/hoaks-video-banjir-bandang-di-jakarta,hoax
"Gaji UMR akan dikenakan pajak PPN 12 persen, benarkah?",ANTARA,9 Desember 2024,Ekonomi,"Jakarta (ANTARA/JACX) – Sebuah unggahan diXmenarasikan bahwa penghasilan senilai Upah Minimum Regional (UMR) akan dikenakan pajak pertambahan nilai (PPN) sebesar 12 persen.

Sebelumnya, Pemerintah berencana menaikan tarif Pajak Pertambahan Nilai (PPN) menjadi 12 persen dari sebelumnya 11 persen.

Berikut narasi dalam unggahan tersebut:

“GAJI UMR DIPOTONG PPN 12%, BURUH SELURUH INDONESIA ANCAM M0GOK KERJA

Pengusaha Wajib Pasang Badan, Ancaman Kebangkrutan di Depan Mata”

Namun, benarkah gaji UMR akan dikenakan kenaikan pajak PPN sebesar 12 persen?","Tarif Pajak Pertambahan Nilai (PPN) merupakan salah satu jenis pajak yang dikenakan pada setiap transaksi pembelian atau penjualan barang dan jasa di Indonesia.

Perlu diketahui bahwa di Indonesia saat ini tarif PPN berlaku sebesar 11 persen. Kemudian, pada 2025 diwacanakan akan meningkat mencapai 12 persen. Hal ini berdasarkan UU HPP dalam pasal 7 ayat 1.Berdasarkan UU PPN pasal 4 ayat 1, berikut ini objek yang dikenakan Pajak Pertambahan Nilai (PPN). Berikut contoh barang kena pajak (BKP). Dilansir dariANTARA, berikut adalah contoh objek barang yang dikenakan pajak atau PPN.

Barang Kena Pajak (BKP) berwujud



Barang berwujud adalah barang yang memiliki bentuk fisik dan dapat dilihat, bergerak, tidak bergerak, atau disentuh. Contoh dari barang berwujud yang dikenakan PPN meliputi:

Barang Kena Pajak (BKP) tidak berwujud

Selain barang fisik, PPN juga dikenakan pada barang tidak berwujud atau yang tidak memiliki bentuk fisik. Beberapa contohnya adalah sebagai berikut.

Sedangkan, PPh merupakan pajak yang diberikan kepada orang pribadi ataupun suatu badan atas penghasilan yang mereka terima atau dapatkan dalam satu tahun pajak.

Dilansir darihipajak.id, berikut perbedaan PPN dan PPh:



Pewarta: Tim JACXEditor: IndrianiCopyright © ANTARA 2024

Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",https://www.antaranews.com/berita/4520569/gaji-umr-akan-dikenakan-pajak-ppn-12-persen-benarkah,hoax
PTAR bekerja sama dengan TNI/Polri bantu penanganan bencana di Tapsel,ANTARA,4 Desember 2025,Politik,"Jakarta (ANTARA) - PT Agincourt Resources (PTAR) bekerja sama dengan pemerintah daerah, TNI/Polri, dan seluruh pemangku kepentingan di Tapanuli Selatan (Tapsel), Sumatera Utara membantu proses evakuasi, pemulihan, dan penanganan pengungsi di wilayah tersebut.

""Perusahaan mengerahkan tim SAR, membuka akses jalan yang terputus serta mendirikan posko pengungsian dengan tenda darurat, dapur umum, dan klinik masyarakat. Untuk memaksimalkan evakuasi dan pemulihan, PTAR bekerja sama dengan pemerintah daerah, TNI/Polri, dan seluruh pemangku kepentingan di wilayah Tapanuli Selatan,"" kata Senior Manager Corporate Communications PTAR Katarina Siburian Hardono dalam keterangan diterima di Jakarta, Kamis.

Dalam pernyataan itu, PTAR menyebut banjir bandang yang menerjang Desa Garoga, Kecamatan Batang Toru, Tapanuli Selatan, tidak berkaitan dengan operasional Tambang Emas Martabe.

Melalui telaahan lengkap atas data cuaca, topografi, dan kondisi daerah aliran sungai (DAS), perusahaan menyatakan bahwa penyebab utama bencana adalah curah hujan ekstrem yang memicu longsoran di hulu, serta penyumbatan masif kayu gelondongan yang menutup aliran Sungai Garoga.

Mengacu kepada temuan lapangan, analisis hidrologi serta pemantauan udara, perusahaan menjelaskan beberapa poin, yakni bencana dipicu oleh Siklon Senyar yang menyebabkan hujan dengan intensitas sangat lebat dan ekstrem di wilayah Tapanuli Selatan.

""Curah hujan ini, berdasarkan data historis, mencerminkan kejadian maksimum yang tidak pernah terjadi setidaknya dalam 50 tahun terakhir. Curah hujan luar biasa tersebut jatuh merata di kawasan utara Sumatera, termasuk Hutan Batang Toru yang menjadi daerah hulu bagi Sungai Garoga, Aek Pahu, dan Sungai Batang Toru,"" ungkap Katarina

Selanjutnya, titik awal bencana berada di Desa Garoga yang terletak di Sub-DAS Garoga. Arus banjir kemudian meluas ke sejumlah desa lain seperti Huta Godang, Batu Horing, dan Aek Ngadol Sitinjak.

""Banjir bandang terjadi karena alur Sungai Garoga tidak mampu menampung laju banjir yang membawa material kayu dan lumpur secara masif,"" tuturnya.

Kemudian, PTAR menjelaskan bahwa penyumbatan besar-besaran material kayu gelondongan di Jembatan Garoga I dan Jembatan Anggoli (Garoga II) merupakan faktor yang memicu perubahan mendadak aliran sungai.

Sumbatan mencapai titik kritis pada 25 November sekitar pukul 10.00 pagi, menyebabkan dua anak Sungai Garoga bergabung dan menerjang langsung Desa Garoga. Hingga kini puluhan orang meninggal dunia dan puluhan lainnya masih hilang,"" sebut Katarina.

PTAR mengklaim operasional Tambang Emas Martabe berada di sub-DAS Aek Pahu, yang secara hidrologis terpisah dari sub-DAS Garoga. Meskipun kedua sungai bertemu, lokasi pertemuannya berada jauh di hilir Desa Garoga.

""Karena itu, aktivitas PTAR di Aek Pahu tidak memiliki hubungan langsung dengan bencana yang terjadi di Garoga,"" ungkap Katarina.

Dari pemantauan udara melalui helikopter, PTAR menemukan titik-titik longsor di tebing-tebing hulu Sungai Garoga. Longsoran itu menjadi sumber utama material lumpur dan batang kayu yang kemudian terbawa arus menuju aliran utama Sungai Garoga.

""Temuan ini masih merupakan indikasi awal dan memerlukan kajian lanjutan untuk memastikan seluruh faktor penyebab,"" jelas Katarina.

PTAR menambahkan bahwa seluruh kegiatan Tambang Emas Martabe dilakukan di kawasan areal penggunaan lain (APL) dan mematuhi seluruh aturan pemerintah terkait perlindungan lingkungan.

Diketahui, Menteri ESDM Bahlil Lahadalia menyebut Tambang Emas Martabe tidak beroperasi pascabencana.

“Kemarin sih enggak berlanjut, karena kemarin saya minta bantu untuk mereka fokus bantu, alat-alat mereka bantu saudara-saudara kita yang kena bencana,” kata Bahlil.

Dia menyebut turun langsung mengecek tambang emas tersebut.

“Saya kemarin juga mengecek lokasi itu, di Martabe ini tambang emas. Kalinya, sungainya itu kan ada tiga. Ada tiga kali (berukuran) gede, dan kali yang kena banjir ini kali yang (berukuran) sedang, yang tengah. Kali yang di Martabe ini yang paling kecil. Tim tambang tetap melakukan evaluasi sampai sekarang. Kemarin saya juga cek, tetapi tim kami lagi mengecek, sampai selesai baru kami memutuskan,” ujar Bahlil

Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",N/A,https://www.antaranews.com/berita/5287885/ptar-bekerja-sama-dengan-tni-polri-bantu-penanganan-bencana-di-tapsel?utm_source=antaranews&utm_medium=desktop&utm_campaign=popular_right,hoax
Disinformasi! Harvey Moeis dan Sandra dewi dihukum mati atas korupsi Rp271 triliun pada awal Mei,ANTARA,15 Mei 2024,Hukum,"Jakarta (ANTARA/JACX) – Sebuah unggahan video diYouTubeberdurasi empat menit menarasikan bahwa tersangka kasus korupsi timah yang diperkirakan menelan kerugian negara Rp271 triliun, Harvey Moeis dan istrinya, Sandra Dewi resmi dihukum mati oleh kejaksaan.

Berikut narasi dalam unggahan tersebut:

“Sandra Dewi Dan Harvey Moeis Akhirnya Divonis Hukuman M4ti Atas Korupsi 271 T”

Namun, benarkah Harvey Moeis dan Sandra dewi dihukum mati atas korupsi 271 triliun pada awal Mei?","

Berdasarkan penelusuran ANTARA, Kejaksaan Agung (Kejagung) RI pada 21 April lalu menambah masa tahanan Harvey Moeis hingga 40 hari ke depan, terhitung mulai 16 April-25 Mei 2024. Hingga saat ini, belum ada keputusan terkait hukuman Harvey Moeis dan tersangka lainnya.

Sebelumnya, Penyidik Jaksa Agung Muda Tindak Pidana Khusus (Jampidsus) Kejaksaan Agung melakukan penyitaan aset milik Harvey Moeis, tersangka perkara dugaan tindak pidana korupsi tata niaga timah wilayah Izin Usaha Pertambangan (IUP) PT Timah Tbk tahun 2015 hingga 2022, yakni beberapa mobil mewah seperti Ferrari sport, Rolls Royce, hingga Mercedes-Benz sport, dan lima perusahaan smelter di Bangka Belitung.

Selain itu, thumbnail yang digunakan dalam video tersebut serupa dengan laman artikel DW yang diberi keterangan “Eksekusi mati dengan hukuman gantung di depan umum di Teheran.”. Sehingga foto tersebut tidak berkaitan dengan narasi video.",https://www.antaranews.com/berita/4104159/disinformasi-harvey-moeis-dan-sandra-dewi-dihukum-mati-atas-korupsi-rp271-triliun-pada-awal-mei,hoax
Disinformasi! Video PKS resmi menarik dukungan dari Anies Baswedan,ANTARA,25 September 2023,Politik,"Jakarta (ANTARA/JACX) – Komisi Pemilihan Umum (KPU) akan membuka pendaftaran calon presiden dan calon wakil presiden untuk Pilpres 2024 mulai 19 Oktober 2023.Sebanyak tiga partai politik yakni NasDem, PKS dan PKB sudah mengusung Anies-Muhaimin menjadi bakal capres dan cawapresnya.Sebuah unggahan videoYouTubeberdurasi lima menit menarasikan bahwa PKS resmi menarik dukungannya terhadap Anies Baswedan.

Berikut narasi dalam unggahan tersebut:

“KABAR BURUK!!! RESMI HARI INI PKS MENARIK DUKUNGAN ANIES BASWEDAN”

Namun, benarkah PKS resmi menarik dukungan dari Anies Baswedan?","Setelah ditelusuri, video tersebut menarasikan hal yang berlawanan dengan judul. Dalam isi video tersebut PKS menjelaskan bahwa kabar tersebut tidak benar.

Dalam video tersebut, narator membacakan narasi dari laman berita Tribun yang berjudul “PKS Dikabarkan Menarik Dukungan dari Anies Baswedan, Jawaban Sudirman Said, Respon Cak Imin dan PKB”.

Selain itu, pada 15 September PKS secara resmi mengusung pasangan Anies Baswedan dan Muhaimin Iskandar sebagai bakal calon presiden dan bakal calon wakil presiden di Pilpres 2024. Hal itu diumumkan setelah rapat Majelis Syura di kantor DPP PKS, Jakarta, Jumat (15/9), dilansir dariANTARA.",https://www.antaranews.com/berita/3742587/disinformasi-video-pks-resmi-menarik-dukungan-dari-anies-baswedan,hoax
Hoaks! Prabowo dapat rekor MURI karena kalah tiga kali menjadi Presiden,ANTARA,21 Januari 2024,Politik,"Jakarta (ANTARA/JACX) – Museum Rekor-Dunia Indonesia (MURI) merupakan lembaga swadaya masyarakat bertugas menghimpun data dan menganugerahkan prestasi dan karya masyarakat Indonesia.

Sebuah unggahan video di Facebook menampilkan foto sertifikat MURI dengan foto capres nomor urut 02, Prabowo Subianto yang diklaim dianugerahi MURI karena gagal menjadi Presiden tiga kali berturut-turut.

Berikut narasi dalam video tersebut:

“Piagam Penghargaan Museum Rekor - Dunia Indonesia No.9506/R.MURI/IV/2022.

TTD: Jaya Supranaada: Prabowo Subianto atas Rekor ""Capres 3X Kalah Secara Beruntun""

TTD: Jaya Suprana”

Namun, benarkah Prabowo dapat rekor MURI karena kalah tiga kali menjadi Presiden?","Berdasarkan penelusuran, sertifikat MURI yang beredar tersebut merupakan editan karena rekor tersebut tidak terdaftar di MURI.

Sebagai informasi, relawan Prabowo-Gibran Digital Team (PRIDE) memecahkan rekor Museum Rekor Indonesia (MURI) sebagai Relawan Politik Pertama yang Menggunakan Kecerdasan Buatan/Artificial Intelligence (AI). Selain itu, satu rekor lagi juga akan diciptakan PRIDE dalam Pembekalan Relawan Politik Berbasis Digital dan AI dengan peserta terbanyak.

",https://www.antaranews.com/berita/3925902/hoaks-prabowo-dapat-rekor-muri-karena-kalah-tiga-kali-menjadi-presiden,hoax
Hoaks! Pertamina batasi waktu pengisian BBM bagi mobil-motor,ANTARA,26 September 2025,Bisnis,"Jakarta (ANTARA/JACX) – PT Pertamina (Persero) disebut merilis aturan baru terkait pembatasan pengisian bahan bakar minyak (BBM) untuk mobil dan motor mulai akhir September 2025.

Badan Usaha Milik Negara (BUMN) yang mengelola sektor minyak dan gas ini diklaim memberikan jangka waktu pengisian BBM bagi kendaraan roda empat selama tujuh hari penuh.

Berbeda dengan kendaraan roda empat, motor kini hanya diizinkan mengisi BBM di SPBU Pertamina selama empat hari saja.

Adapula informasi tambahan yang menerangkan bahwa SPBU Pertamina tidak akan melayani kendaraan dengan status pajak tidak aktif.

""PERATURAN BARU PEMERINTAH DAN PERTAMINA Jangka Waktu Pengisian BBM Untuk Mobil 7 Hari Sedangkan Untuk Motor 4 Hari. Yang Mati Pajak Dan Surat Kosong Tidak Di Layani,"" demikian isi narasi yang dibagikan luas diFacebookpada 24 September 2025.

Lalu, benarkah Pertamina mulai September ini batasi waktu pengisian BBM bagi mobil-motor?Tangkapan layar narasi di media sosial yang menyatakan Pertamina batasi waktu pengisian BBM bagi mobil-motor  (Facebook)","Klaim soal penghentian layanan bagi kendaraan dengan status pajak tidak aktif juga turut dibantah dalam unggahan media sosial Pertamina itu.

Dari penelusuran ANTARA, Kementerian Energi dan Sumber Daya Mineral (ESDM) juga tidak mengeluarkan kebijakan terkait pemberian jangka waktu pengisian BBM di SPBU Pertamina.

Dalam berbagai unggahan klarifikasi hoaks di media sosialnya, Pertamina selalu berpesan agar masyarakat lebih teliti dalam menerima informasi yang beredar di ruang digital.



Salah satu caranya adalah dengan mengonfirmasi kebenaran informasi yang beredar melalui akun media sosial resmi Pertamina.",https://www.antaranews.com/berita/5134965/hoaks-pertamina-batasi-waktu-pengisian-bbm-bagi-mobil-motor,hoax
Hoaks! Megawati ditetapkan sebagai tersangka kasus Harun Masiku pada Januari 2025,ANTARA,31 Januari 2025,Politik,"Jakarta (ANTARA/JACX) – Sebuah unggahan video diYouTubemenarasikan Presiden Indonesia ke-5 sekaligus Ketua Umum Partai Demokrasi Indonesia Perjuangan (PDIP), Megawati Soekarnoputri resmi ditetapkan sebagai tersangka oleh Komisi Pemberantasan Korupsi (KPK) pada pertengahan Januari lalu.

Dalam unggahan tersebut juga dinarasikan Presiden Prabowo telah menurunkan Komando Pasukan Khusus (Kopassus) untuk menangkap Sekjen PDIP Hasto Kristiyanto beserta buronan lainnya terkait kasus Harun Masiku.

Berikut narasi dalam unggahan tersebut:

“Megawati Sudah Sah Jadi Tersangka !? Prabowo Turunkan Koppasus Tangkap Hasto & Harun Masiku

SUDAH SAH MEGAWATI TERSANGKA KPK !? BUKTI KETERKAITANNYA DENGAN SI KORUPTOR SUDAH DITEMUKAN, SURAT PERINTAH RESMI TERENDUS KPK !?”

Namun, benarkah Megawati resmi ditetapkan sebagai tersangka karena terkait kasus Harun Masiku?","Partai Demokrasi Indonesia (PDI) Perjuangan pada Desember lalu menegaskan bahwa kasus Harun Masiku sama sekali tidak ada sangkut pautnya dengan Ketua Umum DPP PDI Perjuangan Megawati Soekarnoputri.

""Kami tidak perlu berspekulasi bahwa Komisi Pemberantasan Korupsi (KPK) akan memanggil Ibu Ketua Umum,"" ucap Ketua Dewan Pimpinan Pusat (DPP) PDI Perjuangan Said Abdullah, dilansir dafriANTARA.

Dalam rilisnya, dia meminta penetapan tersangka terhadap Sekretaris Jenderal PDI Perjuangan Hasto Kristiyanto oleh KPK terkait dengan kasus Harun Masiku tidak dibingkai melebar ke mana-mana menjadi pengadilan opini.



KPK juga menegaskan pencarian terhadap buronan kasus dugaan suap pergantian antarwaktu (PAW) anggota Dewan Perwakilan Rakyat (DPR) RI periode 2019-2024 Harun Masiku (HM), masih aktif dilakukan.

Penyidik KPK dalam beberapa waktu terakhir menggelar berbagai kegiatan penyidikan terkait perkara Harun Masiku, salah satunya adalah pemeriksaan terhadap kerabat Harun yakni advokat Daniel Masiku dan penggeledahan terhadap rumah mantan Anggota Dewan Pertimbangan Presiden (Wantimpres) masa Pemerintahan Presiden Joko Widodo, Djan Faridz.

Dalam pengembangan penyidikan kasus dugaan korupsi Harun Masiku, penyidik KPK pada hari Selasa, 24 Desember 2024 menetapkan dua orang tersangka baru dalam rangkaian kasus Harun Masiku, yakni Sekretaris Jenderal PDI Perjuangan Hasto Kristiyanto (HK) dan advokat Donny Tri Istiqomah (DTI). Dengan demikian unggahan video tersebut adalah hoaks.Cek fakta:Hoaks! Megawati resmi mundur dari kursi Ketum PDI Perjuangan pada awal Januari 2025Cek fakta:Hoaks! Megawati dan Puan datangi gedung KPK tuntut Hasto dibebaskanBaca juga:Puan berterima kasih ke Prabowo kirimkan bunga untuk Megawati

Pewarta: Tim JACXEditor: IndrianiCopyright © ANTARA 2025

Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",https://www.antaranews.com/berita/4617110/hoaks-megawati-ditetapkan-sebagai-tersangka-kasus-harun-masiku-pada-januari-2025,hoax
Hoaks! Video Nagita Slavina beli uang koin kuno masyarakat,ANTARA,24 Juli 2025,Humaniora,"Jakarta (ANTARA/JACX) – Sebuah unggahan video diFacebookdanInstagrammenampilkan wajah Nagita Slavina, istri dari Raffi Ahmad, yang sedang mengajak masyarakat untuk menjual uang koin kuno yang mereka miliki.

Dalam video tersebut, disertakan gambar 10 jenis uang koin Indonesia, mulai dari uang logam Rp25 dan Rp50 keluaran tahun 1971 hingga koin Rp1.000 keluaran tahun 2016.

Unggahan ini ramai diperbincangkan, dengan lebih dari 22 ribu suka dan 26 ribu komentar dari warganet yang tertarik menjual uang kunonya.

Dalam video itu, terdengar suara yang mengatasnamakan Nagita Slavina dengan pernyataan berikut:

“Saya Nagita Slavina. Kalian punya harapan untuk tukar uang kuno kalian ke saya intinya gini uang kuno apa saja yang jelasnya uang kuno Indonesia ya. Tenang saya akan beli uang kuno kalian. Ini untuk warga Indonesia spesial dari saya Nagita Slavina. Terima kasih”

Namun, benarkah video Nagita Slavina akan beli uang koin kuno masyarakat tersebut?","Berdasarkan penelusuran, tautan yang disematkan dalam unggahan itu mengarahkan pengguna untuk bergabung ke sebuah grup Telegram.

Ini diduga sebagai modus penipuan (phishing) yang bertujuan mencuri informasi pribadi, akun, atau data keuangan korban melalui cara manipulatif.

Selain itu, suara dalam video tersebut tidak selaras dengan gerakan bibir Nagita yang tampak, sehingga indikasi kuat menunjukkan bahwa suara tersebut dihasilkan menggunakan teknologi AI.



Hingga saat ini, tidak ada pernyataan resmi dari Nagita Slavina terkait pembelian uang koin kuno masyarakat.",https://www.antaranews.com/berita/4988149/hoaks-video-nagita-slavina-beli-uang-koin-kuno-masyarakat,hoax
Hoaks! Foto Ganjar minum miras,ANTARA,20 September 2023,Politik,"Jakarta (ANTARA/JACX) – Sebuah unggahan di media sosial menampilkan foto bakal calon presiden 2024, Ganjar Pranowo, sedang meminum menggunakan cangkir berwarna biru dan di meja terdapat botol minuman keras.

Dalam foto tersebut, latar foto tersebut juga terlihat beberapa koleksi minuman keras yang disimpan didalam lemari kaca.

Berikut narasi dalam unggahan tersebut:

“Pemimpin itu yg dicari akhlak yg baik soleh dlm ibadahnya..klu pemimpin tukang minum disebut zin uban”

Namun, benarkah foto Ganjar Pranowo meminum minuman keras tersebut?","Berdasarkan penelusuran, foto tersebut merupakan editan. Foto asli dalam unggahan tersebut serupa dengan unggahan Tribunnews yang berjudul “YouTuber Palembang Sukses Bujuk Ganjar Pranowo Seruput Cuko Pempek, Resmi Jadi Wong Palembang”. Dalam artikel tersebut dinarasikan Gubernur Jawa Tengah, Ganjar Pranowo, ngobrol santai bersama penggiat media sosial di Sumsel di Roca Cafe, Minggu (23/1/2022). Dengan memakai masker merah putih, Ganjar mendatangi Roca Cafe dengan kaos biru bertuliskan sahabatUGM.

Dengan demikian, foto Ganjar Pranowo minum minuman keras tersebut merupakan hoaks.",https://www.antaranews.com/berita/3734730/hoaks-foto-ganjar-minum-miras,hoax
